"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","ANN-CLDD-BASE45","ANN-CLDD-BASE50","ANN-CLDD-BASE55","ANN-CLDD-BASE57","ANN-CLDD-BASE60","ANN-CLDD-BASE70","ANN-CLDD-BASE72","ANN-CLDD-NORMAL","ANN-DUTR-NORMAL","ANN-GRDD-BASE40","ANN-GRDD-BASE45","ANN-GRDD-BASE50","ANN-GRDD-BASE55","ANN-GRDD-BASE57","ANN-GRDD-BASE60","ANN-GRDD-BASE65","ANN-GRDD-BASE70","ANN-GRDD-BASE72","ANN-GRDD-TB4886","ANN-GRDD-TB5086","ANN-HTDD-BASE40","ANN-HTDD-BASE45","ANN-HTDD-BASE50","ANN-HTDD-BASE55","ANN-HTDD-BASE57","ANN-HTDD-BASE60","ANN-HTDD-NORMAL","ANN-PRCP-AVGNDS-GE001HI","ANN-PRCP-AVGNDS-GE010HI","ANN-PRCP-AVGNDS-GE050HI","ANN-PRCP-AVGNDS-GE100HI","ANN-PRCP-NORMAL","ANN-SNOW-AVGNDS-GE001TI","ANN-SNOW-AVGNDS-GE010TI","ANN-SNOW-AVGNDS-GE030TI","ANN-SNOW-AVGNDS-GE050TI","ANN-SNOW-AVGNDS-GE100TI","ANN-SNOW-NORMAL","ANN-SNWD-AVGNDSGE001WI","ANN-SNWD-AVGNDSGE003WI","ANN-SNWD-AVGNDSGE005WI","ANN-SNWD-AVGNDSGE010WI","ANN-TAVG-NORMAL","ANN-TMAX-AVGNDS-GRTH040","ANN-TMAX-AVGNDS-GRTH050","ANN-TMAX-AVGNDS-GRTH060","ANN-TMAX-AVGNDS-GRTH070","ANN-TMAX-AVGNDS-GRTH080","ANN-TMAX-AVGNDS-GRTH090","ANN-TMAX-AVGNDS-GRTH100","ANN-TMAX-AVGNDS-LSTH032","ANN-TMAX-NORMAL","ANN-TMIN-AVGNDS-LSTH000","ANN-TMIN-AVGNDS-LSTH010","ANN-TMIN-AVGNDS-LSTH020","ANN-TMIN-AVGNDS-LSTH032","ANN-TMIN-AVGNDS-LSTH040","ANN-TMIN-AVGNDS-LSTH050","ANN-TMIN-AVGNDS-LSTH060","ANN-TMIN-AVGNDS-LSTH070","ANN-TMIN-NORMAL","ANN-TMIN-PRBFST-T16FP10","ANN-TMIN-PRBFST-T16FP20","ANN-TMIN-PRBFST-T16FP30","ANN-TMIN-PRBFST-T16FP40","ANN-TMIN-PRBFST-T16FP50","ANN-TMIN-PRBFST-T16FP60","ANN-TMIN-PRBFST-T16FP70","ANN-TMIN-PRBFST-T16FP80","ANN-TMIN-PRBFST-T16FP90","ANN-TMIN-PRBFST-T20FP10","ANN-TMIN-PRBFST-T20FP20","ANN-TMIN-PRBFST-T20FP30","ANN-TMIN-PRBFST-T20FP40","ANN-TMIN-PRBFST-T20FP50","ANN-TMIN-PRBFST-T20FP60","ANN-TMIN-PRBFST-T20FP70","ANN-TMIN-PRBFST-T20FP80","ANN-TMIN-PRBFST-T20FP90","ANN-TMIN-PRBFST-T24FP10","ANN-TMIN-PRBFST-T24FP20","ANN-TMIN-PRBFST-T24FP30","ANN-TMIN-PRBFST-T24FP40","ANN-TMIN-PRBFST-T24FP50","ANN-TMIN-PRBFST-T24FP60","ANN-TMIN-PRBFST-T24FP70","ANN-TMIN-PRBFST-T24FP80","ANN-TMIN-PRBFST-T24FP90","ANN-TMIN-PRBFST-T28FP10","ANN-TMIN-PRBFST-T28FP20","ANN-TMIN-PRBFST-T28FP30","ANN-TMIN-PRBFST-T28FP40","ANN-TMIN-PRBFST-T28FP50","ANN-TMIN-PRBFST-T28FP60","ANN-TMIN-PRBFST-T28FP70","ANN-TMIN-PRBFST-T28FP80","ANN-TMIN-PRBFST-T28FP90","ANN-TMIN-PRBFST-T32FP10","ANN-TMIN-PRBFST-T32FP20","ANN-TMIN-PRBFST-T32FP30","ANN-TMIN-PRBFST-T32FP40","ANN-TMIN-PRBFST-T32FP50","ANN-TMIN-PRBFST-T32FP60","ANN-TMIN-PRBFST-T32FP70","ANN-TMIN-PRBFST-T32FP80","ANN-TMIN-PRBFST-T32FP90","ANN-TMIN-PRBFST-T36FP10","ANN-TMIN-PRBFST-T36FP20","ANN-TMIN-PRBFST-T36FP30","ANN-TMIN-PRBFST-T36FP40","ANN-TMIN-PRBFST-T36FP50","ANN-TMIN-PRBFST-T36FP60","ANN-TMIN-PRBFST-T36FP70","ANN-TMIN-PRBFST-T36FP80","ANN-TMIN-PRBFST-T36FP90","ANN-TMIN-PRBGSL-T16FP10","ANN-TMIN-PRBGSL-T16FP20","ANN-TMIN-PRBGSL-T16FP30","ANN-TMIN-PRBGSL-T16FP40","ANN-TMIN-PRBGSL-T16FP50","ANN-TMIN-PRBGSL-T16FP60","ANN-TMIN-PRBGSL-T16FP70","ANN-TMIN-PRBGSL-T16FP80","ANN-TMIN-PRBGSL-T16FP90","ANN-TMIN-PRBGSL-T20FP10","ANN-TMIN-PRBGSL-T20FP20","ANN-TMIN-PRBGSL-T20FP30","ANN-TMIN-PRBGSL-T20FP40","ANN-TMIN-PRBGSL-T20FP50","ANN-TMIN-PRBGSL-T20FP60","ANN-TMIN-PRBGSL-T20FP70","ANN-TMIN-PRBGSL-T20FP80","ANN-TMIN-PRBGSL-T20FP90","ANN-TMIN-PRBGSL-T24FP10","ANN-TMIN-PRBGSL-T24FP20","ANN-TMIN-PRBGSL-T24FP30","ANN-TMIN-PRBGSL-T24FP40","ANN-TMIN-PRBGSL-T24FP50","ANN-TMIN-PRBGSL-T24FP60","ANN-TMIN-PRBGSL-T24FP70","ANN-TMIN-PRBGSL-T24FP80","ANN-TMIN-PRBGSL-T24FP90","ANN-TMIN-PRBGSL-T28FP10","ANN-TMIN-PRBGSL-T28FP20","ANN-TMIN-PRBGSL-T28FP30","ANN-TMIN-PRBGSL-T28FP40","ANN-TMIN-PRBGSL-T28FP50","ANN-TMIN-PRBGSL-T28FP60","ANN-TMIN-PRBGSL-T28FP70","ANN-TMIN-PRBGSL-T28FP80","ANN-TMIN-PRBGSL-T28FP90","ANN-TMIN-PRBGSL-T32FP10","ANN-TMIN-PRBGSL-T32FP20","ANN-TMIN-PRBGSL-T32FP30","ANN-TMIN-PRBGSL-T32FP40","ANN-TMIN-PRBGSL-T32FP50","ANN-TMIN-PRBGSL-T32FP60","ANN-TMIN-PRBGSL-T32FP70","ANN-TMIN-PRBGSL-T32FP80","ANN-TMIN-PRBGSL-T32FP90","ANN-TMIN-PRBGSL-T36FP10","ANN-TMIN-PRBGSL-T36FP20","ANN-TMIN-PRBGSL-T36FP30","ANN-TMIN-PRBGSL-T36FP40","ANN-TMIN-PRBGSL-T36FP50","ANN-TMIN-PRBGSL-T36FP60","ANN-TMIN-PRBGSL-T36FP70","ANN-TMIN-PRBGSL-T36FP80","ANN-TMIN-PRBGSL-T36FP90","ANN-TMIN-PRBLST-T16FP10","ANN-TMIN-PRBLST-T16FP20","ANN-TMIN-PRBLST-T16FP30","ANN-TMIN-PRBLST-T16FP40","ANN-TMIN-PRBLST-T16FP50","ANN-TMIN-PRBLST-T16FP60","ANN-TMIN-PRBLST-T16FP70","ANN-TMIN-PRBLST-T16FP80","ANN-TMIN-PRBLST-T16FP90","ANN-TMIN-PRBLST-T20FP10","ANN-TMIN-PRBLST-T20FP20","ANN-TMIN-PRBLST-T20FP30","ANN-TMIN-PRBLST-T20FP40","ANN-TMIN-PRBLST-T20FP50","ANN-TMIN-PRBLST-T20FP60","ANN-TMIN-PRBLST-T20FP70","ANN-TMIN-PRBLST-T20FP80","ANN-TMIN-PRBLST-T20FP90","ANN-TMIN-PRBLST-T24FP10","ANN-TMIN-PRBLST-T24FP20","ANN-TMIN-PRBLST-T24FP30","ANN-TMIN-PRBLST-T24FP40","ANN-TMIN-PRBLST-T24FP50","ANN-TMIN-PRBLST-T24FP60","ANN-TMIN-PRBLST-T24FP70","ANN-TMIN-PRBLST-T24FP80","ANN-TMIN-PRBLST-T24FP90","ANN-TMIN-PRBLST-T28FP10","ANN-TMIN-PRBLST-T28FP20","ANN-TMIN-PRBLST-T28FP30","ANN-TMIN-PRBLST-T28FP40","ANN-TMIN-PRBLST-T28FP50","ANN-TMIN-PRBLST-T28FP60","ANN-TMIN-PRBLST-T28FP70","ANN-TMIN-PRBLST-T28FP80","ANN-TMIN-PRBLST-T28FP90","ANN-TMIN-PRBLST-T32FP10","ANN-TMIN-PRBLST-T32FP20","ANN-TMIN-PRBLST-T32FP30","ANN-TMIN-PRBLST-T32FP40","ANN-TMIN-PRBLST-T32FP50","ANN-TMIN-PRBLST-T32FP60","ANN-TMIN-PRBLST-T32FP70","ANN-TMIN-PRBLST-T32FP80","ANN-TMIN-PRBLST-T32FP90","ANN-TMIN-PRBLST-T36FP10","ANN-TMIN-PRBLST-T36FP20","ANN-TMIN-PRBLST-T36FP30","ANN-TMIN-PRBLST-T36FP40","ANN-TMIN-PRBLST-T36FP50","ANN-TMIN-PRBLST-T36FP60","ANN-TMIN-PRBLST-T36FP70","ANN-TMIN-PRBLST-T36FP80","ANN-TMIN-PRBLST-T36FP90","ANN-TMIN-PRBOCC-LSTH016","ANN-TMIN-PRBOCC-LSTH020","ANN-TMIN-PRBOCC-LSTH024","ANN-TMIN-PRBOCC-LSTH028","ANN-TMIN-PRBOCC-LSTH032","ANN-TMIN-PRBOCC-LSTH036","DJF-CLDD-BASE45","DJF-CLDD-BASE50","DJF-CLDD-BASE55","DJF-CLDD-BASE57","DJF-CLDD-BASE60","DJF-CLDD-BASE70","DJF-CLDD-BASE72","DJF-CLDD-NORMAL","DJF-DUTR-NORMAL","DJF-GRDD-BASE40","DJF-GRDD-BASE45","DJF-GRDD-BASE50","DJF-GRDD-BASE55","DJF-GRDD-BASE57","DJF-GRDD-BASE60","DJF-GRDD-BASE65","DJF-GRDD-BASE70","DJF-GRDD-BASE72","DJF-GRDD-TB4886","DJF-GRDD-TB5086","DJF-HTDD-BASE40","DJF-HTDD-BASE45","DJF-HTDD-BASE50","DJF-HTDD-BASE55","DJF-HTDD-BASE57","DJF-HTDD-BASE60","DJF-HTDD-NORMAL","DJF-PRCP-AVGNDS-GE001HI","DJF-PRCP-AVGNDS-GE010HI","DJF-PRCP-AVGNDS-GE050HI","DJF-PRCP-AVGNDS-GE100HI","DJF-PRCP-NORMAL","DJF-SNOW-AVGNDS-GE001TI","DJF-SNOW-AVGNDS-GE010TI","DJF-SNOW-AVGNDS-GE030TI","DJF-SNOW-AVGNDS-GE050TI","DJF-SNOW-AVGNDS-GE100TI","DJF-SNOW-NORMAL","DJF-SNWD-AVGNDS-GE001WI","DJF-SNWD-AVGNDS-GE003WI","DJF-SNWD-AVGNDS-GE005WI","DJF-SNWD-AVGNDS-GE010WI","DJF-TAVG-NORMAL","DJF-TMAX-AVGNDS-GRTH040","DJF-TMAX-AVGNDS-GRTH050_ATTRIBUTESDJF-TMAX-AVGNDS-GRTH060","DJF-TMAX-AVGNDS-GRTH060","DJF-TMAX-AVGNDS-GRTH070","DJF-TMAX-AVGNDS-GRTH080","DJF-TMAX-AVGNDS-GRTH090","DJF-TMAX-AVGNDS-GRTH100","DJF-TMAX-AVGNDS-LSTH032","DJF-TMAX-NORMAL","DJF-TMIN-AVGNDS-LSTH000","DJF-TMIN-AVGNDS-LSTH010","DJF-TMIN-AVGNDS-LSTH020","DJF-TMIN-AVGNDS-LSTH032","DJF-TMIN-AVGNDS-LSTH040","DJF-TMIN-AVGNDS-LSTH050","DJF-TMIN-AVGNDS-LSTH060","DJF-TMIN-AVGNDS-LSTH070","DJF-TMIN-NORMAL","JJA-CLDD-BASE45","JJA-CLDD-BASE50","JJA-CLDD-BASE55","JJA-CLDD-BASE57","JJA-CLDD-BASE60","JJA-CLDD-BASE70","JJA-CLDD-BASE72","JJA-CLDD-NORMAL","JJA-DUTR-NORMAL","JJA-GRDD-BASE40","JJA-GRDD-BASE45","JJA-GRDD-BASE50","JJA-GRDD-BASE55","JJA-GRDD-BASE57","JJA-GRDD-BASE60","JJA-GRDD-BASE65","JJA-GRDD-BASE70","JJA-GRDD-BASE72","JJA-GRDD-TB4886","JJA-GRDD-TB5086","JJA-HTDD-BASE40","JJA-HTDD-BASE45","JJA-HTDD-BASE50","JJA-HTDD-BASE55","JJA-HTDD-BASE57","JJA-HTDD-BASE60","JJA-HTDD-NORMAL","JJA-PRCP-AVGNDS-GE001HI","JJA-PRCP-AVGNDS-GE010HI","JJA-PRCP-AVGNDS-GE050HI","JJA-PRCP-AVGNDS-GE100HI","JJA-PRCP-NORMAL","JJA-SNOW-AVGNDS-GE001TI","JJA-SNOW-AVGNDS-GE010TI","JJA-SNOW-AVGNDS-GE030TI","JJA-SNOW-AVGNDS-GE050TI","JJA-SNOW-AVGNDS-GE100TI","JJA-SNOW-NORMAL","JJA-SNWD-AVGNDS-GE001WI","JJA-SNWD-AVGNDS-GE003WI","JJA-SNWD-AVGNDS-GE005WI","JJA-SNWD-AVGNDS-GE010WI","JJA-TAVG-NORMAL","JJA-TMAX-AVGNDS-GRTH040","JJA-TMAX-AVGNDS-GRTH050","JJA-TMAX-AVGNDS-GRTH060","JJA-TMAX-AVGNDS-GRTH070","JJA-TMAX-AVGNDS-GRTH080","JJA-TMAX-AVGNDS-GRTH090","JJA-TMAX-AVGNDS-GRTH100","JJA-TMAX-AVGNDS-LSTH032","JJA-TMAX-NORMAL","JJA-TMIN-AVGNDS-LSTH000","JJA-TMIN-AVGNDS-LSTH010","JJA-TMIN-AVGNDS-LSTH020","JJA-TMIN-AVGNDS-LSTH032","JJA-TMIN-AVGNDS-LSTH040","JJA-TMIN-AVGNDS-LSTH050","JJA-TMIN-AVGNDS-LSTH060","JJA-TMIN-AVGNDS-LSTH070","JJA-TMIN-NORMAL","MAM-CLDD-BASE45","MAM-CLDD-BASE50","MAM-CLDD-BASE55","MAM-CLDD-BASE57","MAM-CLDD-BASE60","MAM-CLDD-BASE70","MAM-CLDD-BASE72","MAM-CLDD-NORMAL","MAM-DUTR-NORMAL","MAM-GRDD-BASE40","MAM-GRDD-BASE45","MAM-GRDD-BASE50","MAM-GRDD-BASE55","MAM-GRDD-BASE57","MAM-GRDD-BASE60","MAM-GRDD-BASE65","MAM-GRDD-BASE70","MAM-GRDD-BASE72","MAM-GRDD-TB4886","MAM-GRDD-TB5086","MAM-HTDD-BASE40","MAM-HTDD-BASE45","MAM-HTDD-BASE50","MAM-HTDD-BASE55","MAM-HTDD-BASE57","MAM-HTDD-BASE60","MAM-HTDD-NORMAL","MAM-PRCP-AVGNDSGE001HI","MAM-PRCP-AVGNDSGE010HI","MAM-PRCP-AVGNDSGE050HI","MAM-PRCP-AVGNDSGE100HI","MAM-PRCP-NORMAL","MAM-SNOW-AVGNDSGE001TI","MAM-SNOW-AVGNDSGE010TI","MAM-SNOW-AVGNDSGE030TI","MAM-SNOW-AVGNDSGE050TI","MAM-SNOW-AVGNDSGE100TI","MAM-SNOW-NORMAL","MAM-SNWD-AVGNDS-GE005WI","MAM-SNWD-AVGNDSGE001WI","MAM-SNWD-AVGNDSGE003WI","MAM-SNWD-AVGNDSGE010WI","MAM-TAVG-NORMAL","MAM-TMAX-AVGNDSGRTH040","MAM-TMAX-AVGNDSGRTH050","MAM-TMAX-AVGNDSGRTH060","MAM-TMAX-AVGNDSGRTH070","MAM-TMAX-AVGNDSGRTH080","MAM-TMAX-AVGNDSGRTH090","MAM-TMAX-AVGNDSGRTH100","MAM-TMAX-AVGNDSLSTH032","MAM-TMAX-NORMAL","MAM-TMIN-AVGNDS-LSTH000","MAM-TMIN-AVGNDS-LSTH010","MAM-TMIN-AVGNDS-LSTH020","MAM-TMIN-AVGNDS-LSTH032","MAM-TMIN-AVGNDS-LSTH040","MAM-TMIN-AVGNDS-LSTH050","MAM-TMIN-AVGNDS-LSTH060","MAM-TMIN-AVGNDS-LSTH070","MAM-TMIN-NORMAL","SON-CLDD-BASE45","SON-CLDD-BASE50","SON-CLDD-BASE55","SON-CLDD-BASE57","SON-CLDD-BASE60","SON-CLDD-BASE70","SON-CLDD-BASE72","SON-CLDD-NORMAL","SON-DUTR-NORMAL","SON-GRDD-BASE40","SON-GRDD-BASE45","SON-GRDD-BASE50","SON-GRDD-BASE55","SON-GRDD-BASE57","SON-GRDD-BASE60","SON-GRDD-BASE65","SON-GRDD-BASE70","SON-GRDD-BASE72","SON-GRDD-TB4886","SON-GRDD-TB5086","SON-HTDD-BASE40","SON-HTDD-BASE45","SON-HTDD-BASE50","SON-HTDD-BASE55","SON-HTDD-BASE57","SON-HTDD-BASE60","SON-HTDD-NORMAL","SON-PRCP-AVGNDS-GE001HI","SON-PRCP-AVGNDS-GE010HI","SON-PRCP-AVGNDS-GE050HI","SON-PRCP-AVGNDS-GE100HI","SON-PRCP-NORMAL","SON-SNOW-AVGNDS-GE001TI","SON-SNOW-AVGNDS-GE010TI","SON-SNOW-AVGNDS-GE030TI","SON-SNOW-AVGNDS-GE050TI","SON-SNOW-AVGNDS-GE100TI","SON-SNOW-NORMAL","SON-SNWD-AVGNDS-GE001WI","SON-SNWD-AVGNDS-GE003WI","SON-SNWD-AVGNDS-GE005WI","SON-SNWD-AVGNDS-GE010WI","SON-TAVG-NORMAL","SON-TMAX-AVGNDS-GRTH040","SON-TMAX-AVGNDS-GRTH050","SON-TMAX-AVGNDS-GRTH060","SON-TMAX-AVGNDS-GRTH070","SON-TMAX-AVGNDS-GRTH080","SON-TMAX-AVGNDS-GRTH090","SON-TMAX-AVGNDS-GRTH100","SON-TMAX-AVGNDS-LSTH032","SON-TMAX-NORMAL","SON-TMIN-AVGNDS-LSTH000","SON-TMIN-AVGNDS-LSTH010","SON-TMIN-AVGNDS-LSTH020","SON-TMIN-AVGNDS-LSTH032","SON-TMIN-AVGNDS-LSTH040","SON-TMIN-AVGNDS-LSTH050","SON-TMIN-AVGNDS-LSTH060","SON-TMIN-AVGNDS-LSTH070","SON-TMIN-NORMAL","YTD-PRCP-NORMAL","YTD-SNOW-NORMAL"
"USC00162350","DENHAM SPRINGS, LA US","30.4802","-90.9613","10.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"957","743","382","203","61.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245","192","103","53","15.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"306","247","117","58","18.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"203","157","81","45","13.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
